3784	Louder than bombs	방탄소년단	[2290, 2681, 2219]	['이제', '환호', '속', '그림자', '말', '고요', '슬픔', '바다', '파도', 'Louder', 'break', '아픔', '표정', '표정', '그때', 'Louder', 'break', 'Baby', 'nothin', 'er', 'nothin', 'Lighter', 'light', 'Don', 'want', 'thing', 'somethin', 'er', 'somethin', 'Lighter', 'light', 'Don', 'life', 'stay', 'pray', 'Everyday', 'maze', 'place', 'way', 'ground', 'mute', 'Louder', 'yeah', 'want', 'tell', '어둠', '말', '밤', '날', '포기', 'fight', 'll', 'shine', '슬픔', '고통', '우연', '게', 'Yeah', 'game', 'Louder', '세상', '앞', '말', '외면', '시간', '나날', 'Louder', '사람', 'pain', '위선', 'matter', '똥', '밭', '사람', 'pain', '위선', 'matter', '똥', '밭', 'Louder', '약속', '파도', '노래', 'Louder']
3785	욱 	방탄소년단	[1646, 1310, 709]	['불씨', '기름', '전', '오늘', '선수', '입장', '건수', 'yeah', '물기', '시작', '동네북', 'yeah', '반응', '갸', 'yeah', '진실', '거짓', '거짓', '진실', '모두', '도덕', '사고', '판단', '완벽', '사람', '분노', '필요', '때', '이유', '역사', '세상', '분노', '분뇨', '분노', '분노', '분노', '게', '똥', '게', '감각', '사람', '분뇨', '관심', '팀', 'Eh', '악의', '분노', '분노', '악의', '분노', '분노', '분노', '분노', '분노', '분노', '재가', '때', '때', '악의', '분노', '분노', '분노', '분노', '세상', '분노', '지배', '분노', '분노', '분노', '분노', '분노', '이유', '선의', '악의', '매한가지', '분노', '남', '삶', '피해', 'don', 'stop', 'ayy', '행동', '언행', '찰나', '순간', '분노', '목숨', '악의', '분노', '분노', '분노', '분노', '욕', '게', '정돈', '감수', '헴', '재가', '때', '때', '악의', '분노', '분노', '분노', '분노']
3786	Sweet Night	V	[3810, 3087, 1927]	['pillow', 'fragile', 'truth', 'hope', 'door', 'open', 'Cuz', 'window', 'time', 'want', 'day', 'wake', 'shore', 'Guess', 'night', 'Night', 'night', 'night', 'Night', 'night', 'Are', 'best', 'friend', 'Feel', 'river', 'mind', 'wan', 'ask', 'head', 'heart', 'tonight', 'wonder', 'Are', 'good', 'true', 'alright', 'closer', 'day', 'wake', 'shore', 'Guess', 'night', 'Night', 'night', 'night', 'Night', 'night']
3787	문득	노을	[1703, 3457, 3144]	['알람', '소리', '새벽', '잠', '일', '하루', '모두', '잠', '시간', '연락', '사람', '눈', '밤', '얼마', '말', '맘', '후회', '생각', '때', '밤', '그때', '어제', '추억', '밤', '일', '날', '일', '변명', '그때', '그때', '아쉬움', '밤', '그때', '어제', '추억', '밤', '생각', '지금', '게', '자리', '사랑', '그때', '모습', '표정', '맘', '기억', '속', '용기', '때']
3788	Interlude : Shadow	방탄소년단	[1573, 3777, 535]	['wan', 'rap', 'star', 'wan', 'top', 'wan', 'rockstar', 'want', 'mine', 'wan', 'rich', 'wan', 'king', 'wan', 'win', 'wan', 'wan', 'rap', 'star', 'wan', 'top', 'wan', 'rockstar', 'want', 'mine', 'wan', 'rich', 'wan', 'king', 'wan', 'want', 'big', 'thing', 'boy', 'big', 'dream', 'yeah', 'Woo', 'Yeah', '발밑', '그림자', '고개', '날', '빛', '비례', '그림자', '게', '말', '말', '도약', '추락', '때', '도망', '차선', 'pause', '사람', '말', '빛', '속', '그림자', '괴물', '위', '위', '위', '위', '위', '위로', '무사', '바람', '순간', '빛', '그림자', 'don', 'shine', 'Don', 'Don', 'fly', '이제', '밑바닥', '순간', '창공', 'don', 'shine', 'Don', 'Don', 'fly', '이제', 'Don', 'shine', '게', '게', '게', '게', '삶', '삶', '삶', '후회', 'big', 'house', 'big', 'big', '문제', 'Yeah', 'yeah', '말', '때', '휴식', '추락', '최선', '최선', '바람', '순간', '빛', '그림자', 'don', 'shine', 'Don', 'Don', 'fly', '이제', '밑바닥', '순간', '창공', 'don', 'shine', 'Don', 'Don', 'fly', '이제', 'Don', 'shine', 'wan', 'rap', 'star', 'wan', 'top', 'wan', 'rockstar', 'want', 'mine', 'wan', 'rich', 'wan', 'king', 'wan', 'win', 'wan', 'wan', 'rap', 'star', 'wan', 'top', 'wan', 'rockstar', 'want', 'mine', 'wan', 'rich', 'wan', 'king', 'wan', 'wan', '이제', '이제', '몸', '때', 'Yeah', 'yeah', 'Yeah', '인정', '게', '편안', 'Yeah', '성공', '실패', 'Yeah', '몸']
3789	Respect	방탄소년단	[2340, 2341, 3096]	['air', 'air', 'don', 'care', 'don', 'care', 'Ayo', 'SUGA', '요즘', '날', '단어', 'Respect', '요새', '뜻', 'brotha', '사랑', '상위', '상위', '상위', '존재', '개념', '존경', 'huh', 'Re', 'spect', '말', '단점', '필요', '완벽', '신념', '말', '무게', '두께', '말', '진심', '존경', '말', 'yeah', 'yeah', '간파', 'Respect', '말', 'Respect', 'Respect', 'Respect', 'time', 'Respect', 'Respect', '말', 'Respect', 'Respect', '말', 'Respect', 'time', 'Respect', 'yeah', 'Respect', 'Respect', '다', 'respect', '말', '이해', '존경', '게', '이해', '소', '존경', '필요', '존중', '뒤', '호박씨', 'respect', 'respect', '생각', '스', '킵', 'Respect', 'respect', '친구', '박수', 'Respect', 'Respect', '삶', '영광', '번영', 'Respect', 'Respect', '앞길', '영원', '축복', 'Respect', 'Respect', '돈', '명예', '전진', '전진', 'Respect', 'Respect', '존경', 'yeah', 'Respect', '말', 'Respect', 'Respect', 'Respect', 'time', 'Respect', 'Respect', '말', 'Respect', 'Respect', '말', 'Respect', 'time', 'Respect', 'yeah']
3790	Outro : Ego	방탄소년단	[858, 2811, 1615]	['그때', '포기', '선택', '삶', '날', '세상', '진실', '시간', '앞', '만약', '하면', '생각', '시절', '악마', '손길', '운명', 'recall', 'ask', 'guess', '채찍', 'repeat', 'oh', '걱정', 'much', 'love', 'much', 'joy', '위안', 'stay', 'calm', 'don', 'care', '운명', '선택', 're', '앞', 'way', 'shinin', 'goin', 'Ready', 'set', 'begin', '길', '길', '길', 'way', 'Ego', 'Ego', 'Ego', 'trust', 'hope', '정호', '석', '삶', '희망', '후회', 'till', 'die', '춤', '뜬구름', '꿈', '탓', '숨', '의문', 'God', 'Uh', 'time', '걱정', '입', '밖', '해소', '핍박', '답', '심장', 'hope', 'soul', 'smile', '세상', '진실', '답', '이제', 'don', 'care', '운명', '선택', 're', '앞', 'way', 'shinin', 'goin', 'Ready', 'set', 'begin', '길', '길', '길', 'way', 'Ego', 'Ego', 'Ego', 'trust', '운명', '중심', '위로', '날', 'Map', 'Soul', 'Map', 'Ego', 'Ego', 'Map', 'Soul', 'Map', 'Ego', 'Ego']
3791	Say	윤미래	[2422, 694, 1020]	['햇살', '날', '그늘', '속', 'Um', '곳', '마음', '사람', '처음', '사람', '말', '말', '말', '내일', '말', '말', '맘', '사랑', '혼자', '숨', 'Um', '혼자', '맘', '전부', '맘', '목', '숨', '사랑', '말', '말', '말', '밤새', '말', '입', '손', '틈새', '맘', 'Wo', '사랑', '말', '말', '말', '밤새', '말', '입', '손', '틈새', '사랑', '혼자']
3792	미친 사랑의 노래	씨야	[1600, 1139, 739]	['사랑', '죄', '한숨', '하루', '입', '눈', '추억', '가슴', '이름', '사랑', '전부', '삶', '사랑', '세상', '앞', '사랑', '사랑', '사랑', '오늘', '가슴', '생각', '추억', '말', '사랑', '사랑', '사랑', '전부', '삶', '사랑', '세상', '앞', '사랑', '사랑', '사랑', '오늘', '하루', '자신', '이별', '앞', '선물', '추억', '동안', '날', '오늘']
3793	영웅 	NCT 127	[2993, 1681, 2477]	['introduce', 'new', 'new', 'new', 'bass', 'kick', 'swingin', 'Lee', 'Lee', 'Lee', 'shimmy', 'shimmy', 'shimmy', '불', '불', '무대', '위', '때', '앞', '좌우', 'Lee', '하루', '종일', 'Lee', 'Comin', 'baby', '느낌', '이해', '머리', 'day', '생각', '이야기', '어제', '오늘', '전', '목소리', 'trauma', 'Baby', 'wild', 'squad', '앞', 'pow', '좌우', 'pow', '앞', '좌우', 'new', 'new', 'new', '축제', '축배', 'birthday', 'ma', 'roof', '지붕', '우주', '앞', '좌우', 'Lee', '하루', '종일', 'Lee', 'Ya', 'drip', '겁', 'poppin', 'movin', 'Jeet', 'Kune', '앞', '막', '때', 'Samuel', 'Jackson', 'wassup', 'Baby', 'watch', 'Enter', 'Dragon', '영화', '걸음걸이', 'Martial', 'everybody', 'Action', 'Movie', 'shh', '자비', 'ruthless', 'droppin', 'bomb', 'ma', 'gon', 'kick', 'Lee', '날', '장면', '반복', '끝', '어제', '날', 'trauma', 'Baby', 'wild', 'squad', 'ain', 'gon', 'stop', '끝', '앞', '좌우', 'new', 'new', 'new', '앞', '좌우', 'Lee', '하루', '종일', 'Lee', 'world', 'yeah', '상상', '극', '장면', '곳', '눈앞', '세상', '손안', '안', '어둠', '끝', '앞', '좌우', 'new', 'new', 'new', '축제', '축배', 'birthday', 'eh', 'eh', 'eh', 'eh', 'eh', 'eh', 'shimmy', 'shimmy', 'shimmy', '불', 'shimmy', 'shimmy', 'shimmy', 'ma', 'roof', '지붕', '우주', '앞', '좌우', 'Lee', '하루', '종일', 'Lee', '하루', '종일', 'Lee']
3794	너에게 가는 이 길 위에서 	백현 (BAEKHYUN)	[192, 631, 97]	['숨', '길', '발자국', '위', '웃음', '행복', '목소리', '길', '위', '메아리', '바람', '눈', '봄', '목소리', '길', '위', '메아리', '길', '위', '마음', '사람', '그때', '말', '길', '끝', '가슴', '지난날', '날', '꿈', '길', '위', '길', '위', '메아리']
3795	어느 60대 노부부이야기	임영웅	[428, 316, 2511]	['손', '넥타이', '때', '때', '기억', '막내아들', '대학', '시험', '눈', '밤', '때', '기억', '세월', '인생', '황혼', '딸아이', '결혼식', '날', '눈물', '방울', '이제', '눈물', '기억', '세월', '인생', '황혼', '세월', '인생', '황혼', '길', '혼자', '오', '날', '한마디', '말', '소']
3796	돌아와 줘	전상근	[2632, 3851, 2916]	['끝', '게', '실감', '남', '게', '게', '혼자', '날', '안녕', '말', '게', '표정', '영원', '모습', '말', '안녕', '한마디', '이별', '그때', '영원', '모습', '말', '영원', '모습', '말']
3797	막걸리 한잔	영탁	[523, 2429, 1256]	['막걸리', '동네', '소문', '천덕꾸러기', '막내아들', '날', '춤', '아버지', '아버지', '아들', '인물', '고사리', '손', '막걸리', '한잔', '아버지', '황소', '일', '살림살이', '자리', '엄마', '고생', '아버지', '원망', '아빠', '가슴', '대못', '아들', '막걸리', '한잔', '막걸리', '한잔', '황소', '일', '살림살이', '자리', '엄마', '고생', '아버지', '원망', '아빠', '가슴', '대못', '아들', '막걸리', '한잔', '막걸리', '막걸리', '한잔']
3798	찐이야	영탁	[2378, 534, 1181]	['이', '완전', '이', '진짜', '이', '완전', '이', '사랑', '요즘', '가짜', '세상', '사람', '인생', '전부', '사람', '심장', '사람', '이', '완전', '이', '진짜', '이', '완전', '이', '사랑', '이', '요즘', '가짜', '세상', '사람', '인생', '전부', '사람', '심장', '사람', '이', '완전', '이', '진짜', '이', '완전', '이', '사랑', '사랑']
3799	아로하	조정석	[3616, 3067, 3530]	['불빛', '아래', '촛불', '와인', '잔', '약속', '곁', '날', '영원', '행복', '걱정', '순간', '품', '미소', '빛', 'Cause', 'love', 'sweet', 'everything', '첫날', '밤', '꿈', '말', 'oh', 're', 'light', 'life', 'life', '걸', '후회', '사랑', '영원', '행복', '약속', '때', '그늘', '미소', '빛', 'Cause', 'love', 'sweet', 'everything', '첫날', '밤', '꿈', '말', 'oh', 're', 'light', 'life', 'life', '걸', '후회', '사랑', 're', 'light', 'life', 'life', '걸', '후회', '사랑', 'want', 'love']
3800	덤더럼 	Apink (에이핑크)	[3323, 2800, 2935]	['Hey', '느낌', '이상', '말', '직감', '느낌', '모습', '맘', '걱정', 'Baby', 'fine', '맘', '덤', '럼', '럼', 'Bye', 'bye', 'baby', '덤', '럼', '럼', '눈물', '맘', '덤', '럼', 'yeah', '맘', '덤', '럼', '거짓말', '말', '맘', '덤', '럼', 'Yeah', '노래', 'Nananana', 'Yeah', '사랑', '생각', '모습', '속', '걱정', 'Baby', 'fine', '맘', '덤', '럼', '럼', 'Bye', 'bye', 'baby', '덤', '럼', '럼', '눈물', '맘', '덤', '럼', 'yeah', '맘', '덤', '럼', '거짓말', '말', '전', 'yeah', 'yeah', '목소리', '눈', '시간', 'Someday', '맘', '덤', '럼', 'yeah', '맘', '덤', '럼', '거짓말', '말', '맘', '덤', '럼']
3801	좋은 사람 있으면 소개시켜줘	조이 (JOY)	[700, 1181, 3018]	['사람', '소개', '물', '불', '진심', '사랑', '성숙', '성실', '사람', '사람', '소개', '사랑', '연습', '일', '신경', '사랑', '경험', '사람', '한번쯤', '실연', '눈', '사람', '품', '위로', '혼자', '걸', '손', '사람', '외로움', '사람', '소개', '만남', '자체', '한번', '때', '분위기', '최선', '사람', '상처', '과거', '사람', '부담', '한번쯤', '실연', '눈', '사람', '품', '위로', '혼자', '걸', '손', '사람', '외로움', '겨울', '날씨', '팔짱', '연인', '모습', '눈', '한때', '때', '사람', '옛사람', '옛사람']
3802	사랑, 하자	수호 (SUHO)	[2640, 1227, 306]	['Hey', '어디쯤', '어디쯤', '시작', '상처', '맘', '꽃잎', '조각', '부족', '맘', '창', '사람', '바람', '바람', '꽃향기', '끝', '맘', '사랑', '사랑', '겨울', '이제', '말', '앞', '색', '맘', '창', '사람', '바람', '바람', '꽃향기', '끝', '맘', '사랑', '사랑', '사람', '이제', '사랑', '사랑', '사랑', 're', 'dream', 're', 'dream', 're', 'dream', 're', 'dream', 're', 'dream', 're', 'dream', 're', 'dream', 're', 'dream', '사랑', '사랑']
3803	이제 나만 믿어요	임영웅	[3545, 1030, 367]	['부족', '사람', '손', '날', '사람', '최고', '눈', '속', '모습', '이제', '비', '세상', '우산', '행운', '비', '세상', '우산', '마지막', '주인공', '앞', '고개', '시간', '사랑해요', '세상', '장난', '때', '걱정']
3804	우리 만남이	폴킴	[2511, 2096, 2480]	['만남', '만남', '이별', '가슴', '만남', '만남', '친', '눈물', '인생', '인생', '그때', '만남', '나이', '연락', '말', '한동안', '사이', '인생', '인생', '그때', '인생', '그때', '만남']
3805	뜸	WINNER	[2019, 1882, 2342]	['다리미', '다리미', '뜸', '때', '어머니', '밥', '때', '뜸', '속', '재고', '에이', '착각', '고백', '이면', '생각', '표정', '앞', '대답', '석고상', 'Brrrr', 'Brrrr', '고민', '뜸', '고민', '고민', '끄', '끄', '뜸', '고민', '고민', '끄', '끄', '뜸', '생각', '딥', '밥', '고민', '꿀', '벙어리', '남자', '알통', '말', '사람', '사람', '말', '바람', '때', '방패연', '밥상', '떡', '숟가락', '봄날', '향기', '표정', '앞', '대답', '석고상', 'Brrrr', 'Brrrr', '고민', '뜸', '고민', '고민', '끄', '끄', '뜸', '고민', '고민', '끄', '끄', '뜸', '끄', '끄', '뜸']
3806	Oh my god	(여자)아이들	[773, 1727, 1872]	['하늘', '시선', '품', '안', '음악', '정신', 'Help', 'help', '숨', 'feel', 'Set', 'free', 'set', 'free', 'sick', '틈', '이성', '위험', '아픔', 'god', 'sky', 'god', 'Babe', 'babe', '정신', 'god', '시험', 'Is', 'call', 'hell', 'stop', '절제', '블랙홀', '속', '혼', '통제', '불가능', '설탕', '마약', '악마', '이성', '불꽃', '데일', '사랑', 'god', 'sky', 'god', '보랏빛', '향기', '온몸', '하늘', '끝', '붉은색', '사랑', '얼굴', 'Fall', 'love', 'god', 'sky', 'god', '하늘', '시선', '품', '안', '음악', '정신']
3807	아무렇지 않게, 안녕	HYNN (박혜원)	[1239, 2632, 3851]	['시간', '사이', '고요', '때', '이별', '안녕', '말', '끝', '일기장', '안녕', '말', '마음', '틈', '손', '기억', '맘', '걸음', '걸음', '뒷모습', '안녕', '보랏빛', '구름', '머리', '위', '불빛', '그때', '눈', '이별', '안녕', '말', '마음', '틈', '손', '기억', '맘', '걸음', '걸음', '뒷모습', '안녕', '눈', '조금', '맘', '눈물', '이제', '안녕', '마음', '틈', '손', '기억', '맘', '걸음', '걸음', '뒷모습', '안녕']
3808	안녕, 오늘의 그대에게	임한별	[3354, 139, 2170]	['안녕', '오늘', '인사', '안녕', '마지막', '말', '인사', '눈', '생각', '마음', '때', '미소', '게', '시간', '사랑', '이제', '날', '사랑', '사랑', '기억', '내일', '마음', '사랑', '말', '추억', '행복', '테', '사랑', '이제', '날', '사랑', '사랑', '기억', '내일', '사람', '사람', '사람', '사랑', '그때', '웃음', '안녕']
3809	화려하지 않은 고백	규현 (KYUHYUN)	[3626, 3018, 1181]	['꽃다발', '빛', '향기', '꽃', '그때', '꽃', '정', '숨', '사랑', '사람', '약속', '눈물', '때', '훗날', '지금', '회상', '입맞춤', '세상', '위', '시간', '속', '사람', '대만', '사랑', '사랑', '사람', '약속', '눈물', '때', '훗날', '지금', '회상', '입맞춤', '세상', '위', '시간', '속', '사람', '대만', '사랑', '세상', '위', '길', '고기', '시간', '속', '사람', '감사']
3810	Lonely Night	권진아	[3087, 1927, 3786]	['시간', '순간', '그때', '날', '힘', '이유', '이유', 'Night', 'Night', '모습', 'Night', 'Night', '기억', '속', '모습', '시간', '밤', '그때', '마음', '애원', 'Night', 'Night', '모습', 'Night', 'Night', '기억', '속', '모습', '지금', '밤', '일', '때', '뒤', '모습', 'Night', 'Night', '모습', 'Night', 'Night', '기억', '속', '모습', 'Night', 'Night', '모습', 'Night', 'Night', 'Night', 'Night', 'Night']
3811	바램	임영웅	[1311, 2500, 598]	['손', '손', '삶', '무게', '몸', '해결', '일', '시간', '평생', '다리', '때', '얘기', '조금', '날', '세월', '한복판', '혼자', '마디', '랑', '사랑', '말', '사막', '꽃길', '생각', '곳', '사람']
3812	그대 고운 내사랑	어반자카파	[3547, 2229, 2252]	['세상', '가슴', '단비', '희망', '노래', '날', '꿈', '사랑', '오월', '햇살', '꿈', '밤', '사랑', '오월', '햇살', '꿈', '밤', '삶', '무게', '가늠', '오늘', '가시나무', '숲', '가슴', '사람', '사랑', '오월', '햇살', '꿈', '밤', '사랑', '오월', '햇살', '꿈', '밤']
3813	Remember	WINNER	[1612, 1268, 3807]	['짐작', '사이', '마음', '정리', '예의', '문자', '얼굴', '이별', 'couldn', 'good', 'bye', '수년', '뒤', '맘속', '이별', '세상', '걸음', '걸음', '날', '걸음', '걸음', '시간', '날', '다', '아픔', '고통', '끝', '사랑', '가능', '이번', '생', '처음', '말', '종이', '자기비하', '미안', '청춘', '단어', '서로', '이름', '수년', '뒤', '맘속', '이별', '세상', '걸음', '걸음', '날', '걸음', '걸음', '시간', '날', '당장', '옆', '자리', '웃음꽃', '입술', '눈물', '사랑', '추억', '따스함', '소원', '걸음', '걸음', '날', '걸음', '걸음', '시간', '날', '걸음', '걸음', '날', '맘', '옆']
3814	봄 같던 그녀가 춥대 	MC몽	[652, 2869, 305]	['겨울', '날', '사랑', '심장', '봄', '품', '게', '불안', '눈빛', '사랑', '술래', '가슴', '때', '감정', '표현', '말투', '한숨', '입김', '마음속', '눈물', '눈꽃', '미소', '꽃잎', '사람', '심장', '재가', '봄', '게', '행복', '시간', '계절', '무심', '거리', '향기', '말', '벚꽃', '봄비', '한숨', '겨울바람', '봄', '시간', '기억', '시간', '기억', '봄', '게', '행복', '세상', '유일한', '꽃', '내일', '감당', '숨', '혼자', '게', '행복', '겨울', '날', '사랑', '심장']
3815	살짝 설렜어 	오마이걸 (OH MY GIRL)	[1398, 3309, 872]	['nonstop', '말', 'yayayaya', '서로', '게', '사인', '사이', '비밀', 'hi', 'hi', 'weak', 'body', 'burning', 'burn', '요즘', '내일', '옷', 'hoo', '흑', '역사', 'yeah', '무인도', '날', '생각', '얼굴', '얘기', 'oh', 'oh', '일', 'nonstop', 'nonstop', 'nonstop', 'nonstop', 'nonstop', '일', '요즘', '심장', 'pack', '게', '문제', '죄', '선', 'fz', '레이더', 'friend', 'zone', '무인도', '날', '생각', '얼굴', '얘기', 'oh', 'oh', '일', 'bed', 'night', '졸음', 'time', '필요', '머릿속', '지름길', '뒤', '칸', 'Did', 'wan', 'twin', 'spot', 'nop', '칸', '유감', '혼란', '때', '고민', '말', 'oh', 'oh', '일', 'nonstop', 'nonstop', 'nonstop', 'nonstop', 'nonstop', '일', 'nonstop', 'nonstop', 'nonstop', 'nonstop', 'nonstop']
3816	보라빛 엽서	임영웅	[1125, 648, 379]	['보라빛', '엽서', '향기', '눈물', '이별', '마음', '한숨', '속', '사연', '마음', '오늘', '생각', '눈물', '일기장', '모습', '사연', '오늘', '생각', '눈물', '일기장', '모습', '사연', '오늘', '생각', '눈물', '일기장', '모습', '사연', '모습', '사연']
3817	에잇	아이유	[3357, 3393, 2665]	['happy', 'happy', '게', '인사', '사랑', '기억', '속', '여행', '오렌지', '태양', '아래', '그림자', '춤', '정', '이별', '기억', 'young', 'young', '악몽', '섬', '섬', '서로', '섬', 'young', '영원', '말', '모래성', '작별', '재난', '문자', '그리움', '아침', '서로', '영겁', '섬', '날', '위로', '말', '추억', '게', '시간', '날', '오렌지', '태양', '아래', '그림자', '춤', '정', '안녕', '기억', '서로', '이야기', '우울', '결말', '기억', 'young', 'young', '악몽']
3818	나비와 고양이 	볼빨간사춘기	[1420, 1562, 3471]	['날씨', '손', '위', '사랑', '날개', '말', '손', '보랏빛', '날개', '맘', '맘', 'yeah', '날씨', '손', '위', '사랑', '날개', '말', '손', '보랏빛', '날개', '맘', '맘', 'yeah', '날씨', '손', '위', '날씨', '기분', '손', '위', '어깨', '눈']
3819	Happy	태연 (TAEYEON)	[1945, 2059, 3444]	['Happy', 'La', 'La', 'La', 'Happy', 'La', 'La', 'La', 'Happy', 'La', 'La', 'La', 'Happy', 'Happy', 'Happy', '계절', '꿈', '귓가', 'baby', 'baby', '밤', '상상', '때', '미소', '밤', '일', '기적', '밤', 'Happy', '꿈', '계절', '온기', '품', '밤', '시간', '속', '소원', 'Happy', '영원', '꿈', 'Happy', 'La', 'La', 'La', 'Happy', 'La', 'La', 'La', 'Happy', 'La', 'La', 'La', 'Happy', 'Happy', 'Happy', '얘기', '순간', '숨결', 'baby', 'baby', '온도', '날', '밤', '떨림', '때', 'crazy', '장면', '선물', '밤', 'Happy', '꿈', '계절', '온기', '품', '밤', '시간', '속', '소원', 'Happy', '영원', '꿈', '계절', '게', '순간', 'Promise', '오늘', '행복', '기억', '녹지', 'Happy', '꿈', '사랑', '추억', '품', '잠', '밤', '시간', '속', '소원', 'Happy', '영원', '꿈', 'Happy', 'La', 'La', 'La', 'Happy', 'La', 'La', 'La', 'Happy', 'La', 'La', 'La', 'Happy', 'Happy', 'Happy']
3820	사랑하게 될 줄 알았어	전미도	[121, 2161, 2040]	['처음', '사진', '그날', '일월', '그날', '이후', '순간', '오늘', '습관', '전화', '세상', '행복', '사람', '사랑', '사랑', '처음', '그날', '시간', '속', '사랑', '그때', '사이', '사랑', '눈물', '마음', '사랑', '처음', '그날', '시간', '속', '사랑', '그때', '눈물', '오', '사랑', '처음', '그날', '시간', '속', '사랑', '걱정', '손', '처음', '그날']
3821	Dolphin	오마이걸 (OH MY GIRL)	[3952, 2442, 1592]	['oh', 'god', '타이밍', '날', '머리', '엉망', '상태', '말', '맘', '방심', '때', '뒤', '물보라', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', '물보라', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', '물보라', '알람', '지각', '아래', '몸', '숨', '맘', '방심', '때', '뒤', '물보라', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', '물보라', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', '물보라', '파도', '위', '온종일', '서핑', '느낌', 'secret', '물보라', '얼굴', '뒤', '하트', '물보라', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', '물보라', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', '물보라', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', '물보라', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', 'da', '물보라']
3822	Stay Tonight	청하	[3956, 462, 37]	['feel', '빛', '어둠', '사이', '곁', 'time', 'ah', '시간', '흐름', '밤', '밤', '눈', '밤', '순간', 'Stay', 'tonight', 'Stay', 'tonight', 'Stay', 'side', 'Stay', 'tonight', 'Stay', 'tonight', 'Stay', '밤', '향기', 'Sta', 'ay', 'Stay', 'Oooh', 'Tonight', 'Stay', 'tonight', 'wan', 'stay', 'Toni', 'ah', 'tonight', 'Toni', 'ah', 'tonight', 'Toni', 'ah', 'tonight', 'wan', 'stay', 'tonight', '불꽃', 'ah', '순간', 'Stay', 'tonight', 'Stay', 'tonight', 'Stay', 'side', 'Stay', 'tonight', 'Stay', 'tonight', 'Stay', '밤', '향기', 'Sta', 'ay', 'Stay', 'Oooh', 'Tonight', 'Stay', 'tonight', 'wan', 'stay', 'Toni', 'ah', 'tonight', 'Toni', 'ah', 'tonight', 'Toni', 'ah', 'tonight', 'wan', 'stay', 'tonight', 'Stay', 'side', 'Stay', 'tonight', 'Stay', 'Oooh', 'Tonight', 'Stay', 'tonight', 'wan', 'stay', 'Toni', 'ah', 'tonight', 'Toni', 'ah', 'tonight', 'Toni', 'ah', 'tonight', 'wan', 'stay', 'tonight']
3823	내 눈물 모아	휘인 (Whee In)	[737, 1285, 491]	['창밖', '불빛', '때쯤', '하늘', '편지', '날', '사람', '눈물', '하늘', '사랑', '곁', '사랑', '눈물', '편지', '하늘', '눈물', '사랑', '곁', '사랑', '눈물', '편지', '하늘', '눈물', '편지', '하늘', '눈물']
3824	너를 그린 우주 	마크툽 (MAKTUB)	[3060, 1800, 1562]	['눈', '이름', '새벽', '생각', '성격', '빛', '꿈', '밤', '생각', '잠', '설레임', '눈', '안', '날', '맘', '술', '날', '날씨', '잠', '요즘', '날', '눈', '코', '입', '목소리', '하루', '시작', '끝', '우주', '모습', '날', '어둠', '이제', '밤', '생각', '잠', '설레임', '눈', '안', '날', '맘', '술', '날', '날씨', '잠', '요즘', '날', '전화', '맘', '머릿속', '가슴', '사랑', '게', '잠', '밤', '밤', '창문', '밖', '밤', '생각', '잠', '설레임', '눈', '안', '날', '맘', '술', '날', '날씨', '잠', '요즘', '날', '잠', '요즘', '날']
